Date,Price,Open,High,Low,Vol.,Change %
01/28/2005,2035.83,"2,052.54","2,055.13","2,024.36",,-0.55%
01/27/2005,2047.15,"2,042.77","2,053.94","2,036.09",,0.05%
01/26/2005,2046.09,"2,034.69","2,049.34","2,028.19",,1.29%
01/25/2005,2019.95,"2,022.08","2,037.18","2,017.58",,0.56%
01/24/2005,2008.70,"2,040.13","2,043.97","2,008.68",,-1.26%
01/21/2005,2034.27,"2,053.15","2,058.00","2,032.88",,-0.57%
01/20/2005,2045.88,"2,056.38","2,065.59","2,045.88",,-1.34%
01/19/2005,2073.59,"2,105.74","2,105.84","2,072.20",,-1.54%
01/18/2005,2106.04,"2,081.86","2,106.19","2,078.04",,0.87%
01/14/2005,2087.91,"2,079.47","2,088.58","2,075.47",,0.84%
01/13/2005,2070.56,"2,093.54","2,094.80","2,067.94",,-1.05%
01/12/2005,2092.53,"2,089.70","2,093.44","2,066.79",,0.62%
01/11/2005,2079.62,"2,089.07","2,090.62","2,072.62",,-0.83%
01/10/2005,2097.04,"2,087.62","2,111.43","2,086.66",,0.40%
01/07/2005,2088.61,"2,099.95","2,103.39","2,076.69",,-0.07%
01/06/2005,2090.00,"2,098.51","2,103.90","2,088.03",,-0.06%
01/05/2005,2091.24,"2,102.90","2,116.75","2,091.24",,-0.79%
01/04/2005,2107.86,"2,158.31","2,159.64","2,100.56",,-2.06%
01/03/2005,2152.15,"2,184.75","2,191.60","2,148.72",,-1.07%
12/31/2004,2175.44,"2,178.98","2,185.56","2,174.63",,-0.13%
12/30/2004,2178.34,"2,177.47","2,182.37","2,176.40",,0.06%
12/29/2004,2177.00,"2,170.99","2,182.33","2,170.99",,-0.01%
12/28/2004,2177.19,"2,156.75","2,177.19","2,156.53",,1.07%
12/27/2004,2154.22,"2,168.82","2,171.94","2,147.59",,-0.30%
12/23/2004,2160.62,"2,153.31","2,168.78","2,153.31",,0.17%
12/22/2004,2157.03,"2,145.99","2,163.48","2,145.18",,0.28%
12/21/2004,2150.91,"2,134.75","2,151.71","2,133.34",,1.08%
12/20/2004,2127.85,"2,142.21","2,154.48","2,124.22",,-0.34%
12/17/2004,2135.20,"2,142.71","2,150.85","2,135.05",,-0.51%
12/16/2004,2146.15,"2,159.96","2,164.80","2,138.81",,-0.76%
12/15/2004,2162.55,"2,159.68","2,171.27","2,151.31",,0.13%
12/14/2004,2159.84,"2,145.05","2,163.50","2,145.05",,0.53%
12/13/2004,2148.50,"2,141.20","2,148.50","2,132.19",,0.96%
12/10/2004,2128.07,"2,121.15","2,134.60","2,120.33",,-0.04%
12/09/2004,2129.01,"2,109.55","2,134.23","2,097.86",,0.14%
12/08/2004,2126.11,"2,118.14","2,130.76","2,110.57",,0.54%
12/07/2004,2114.66,"2,154.13","2,161.30","2,114.65",,-1.70%
12/06/2004,2151.25,"2,145.43","2,157.43","2,138.21",,0.15%
12/03/2004,2147.96,"2,153.29","2,164.63","2,145.72",,0.20%
12/02/2004,2143.57,"2,133.95","2,156.14","2,131.65",,0.25%
12/01/2004,2138.23,"2,104.58","2,138.32","2,104.58",,1.98%
11/30/2004,2096.81,"2,104.67","2,107.45","2,096.81",,-0.48%
11/29/2004,2106.87,"2,110.91","2,117.89","2,090.35",,0.23%
11/26/2004,2101.97,"2,101.81","2,110.38","2,101.81",,-0.03%
11/24/2004,2102.54,"2,091.79","2,103.80","2,090.20",,0.88%
11/23/2004,2084.28,"2,082.47","2,092.02","2,068.98",,-0.04%
11/22/2004,2085.19,"2,066.34","2,085.19","2,052.80",,0.70%
11/19/2004,2070.63,"2,100.45","2,102.60","2,070.63",,-1.60%
11/18/2004,2104.28,"2,096.19","2,105.39","2,089.48",,0.22%
11/17/2004,2099.68,"2,090.94","2,112.18","2,090.72",,1.01%
11/16/2004,2078.62,"2,087.07","2,087.30","2,073.35",,-0.74%
11/15/2004,2094.09,"2,082.59","2,094.13","2,078.84",,0.42%
11/12/2004,2085.34,"2,065.32","2,085.34","2,056.41",,1.17%
11/11/2004,2061.27,"2,041.34","2,061.40","2,039.74",,1.31%
11/10/2004,2034.56,"2,039.58","2,047.25","2,032.37",,-0.43%
11/09/2004,2043.33,"2,039.03","2,049.77","2,034.41",,0.20%
11/08/2004,2039.25,"2,038.22","2,044.53","2,033.79",,0.02%
11/05/2004,2038.94,"2,035.04","2,046.92","2,025.63",,0.76%
11/04/2004,2023.63,"1,998.15","2,023.72","1,992.07",,0.96%
11/03/2004,2004.33,"2,014.45","2,020.03","1,992.70",,0.98%
11/02/2004,1984.79,"1,981.47","2,002.93","1,978.64",,0.25%
11/01/2004,1979.87,"1,975.48","1,983.91","1,969.32",,0.25%
10/29/2004,1974.99,"1,974.55","1,984.18","1,963.83",,-0.04%
10/28/2004,1975.74,"1,963.36","1,980.36","1,959.57",,0.29%
10/27/2004,1969.99,"1,928.00","1,971.28","1,926.25",,2.14%
10/26/2004,1928.79,"1,915.15","1,928.80","1,905.49",,0.77%
10/25/2004,1914.04,"1,911.08","1,920.71","1,905.91",,-0.06%
10/22/2004,1915.14,"1,952.36","1,952.54","1,914.39",,-1.97%
10/21/2004,1953.62,"1,940.11","1,957.48","1,933.00",,1.07%
10/20/2004,1932.97,"1,920.06","1,934.32","1,910.83",,0.52%
10/19/2004,1922.90,"1,944.41","1,952.85","1,922.60",,-0.70%
10/18/2004,1936.52,"1,909.78","1,936.52","1,904.50",,1.31%
10/15/2004,1911.50,"1,907.93","1,923.92","1,899.33",,0.45%
10/14/2004,1903.02,"1,920.58","1,921.82","1,900.77",,-0.91%
10/13/2004,1920.53,"1,944.96","1,948.01","1,914.46",,-0.24%
10/12/2004,1925.17,"1,913.70","1,929.98","1,904.11",,-0.19%
10/11/2004,1928.76,"1,924.41","1,930.66","1,920.76",,0.46%
10/08/2004,1919.97,"1,940.67","1,949.34","1,917.72",,-1.47%
10/07/2004,1948.52,"1,967.37","1,970.26","1,948.03",,-1.14%
10/06/2004,1971.03,"1,953.91","1,971.04","1,947.24",,0.79%
10/05/2004,1955.50,"1,950.23","1,960.90","1,946.86",,0.16%
10/04/2004,1952.40,"1,954.59","1,965.76","1,950.17",,0.53%
10/01/2004,1942.20,"1,909.59","1,942.23","1,908.57",,2.39%
09/30/2004,1896.84,"1,892.60","1,902.25","1,887.68",,0.15%
09/29/2004,1893.94,"1,870.61","1,894.06","1,869.95",,1.29%
09/28/2004,1869.87,"1,865.88","1,873.86","1,852.59",,0.54%
09/27/2004,1859.88,"1,871.16","1,871.94","1,858.88",,-1.04%
09/24/2004,1879.48,"1,888.89","1,897.42","1,879.48",,-0.37%
09/23/2004,1886.43,"1,887.02","1,894.67","1,883.32",,0.04%
09/22/2004,1885.71,"1,910.23","1,910.23","1,884.85",,-1.85%
09/21/2004,1921.18,"1,913.13","1,925.85","1,909.43",,0.69%
09/20/2004,1908.07,"1,903.02","1,921.50","1,900.24",,-0.11%
09/17/2004,1910.09,"1,907.01","1,911.00","1,896.67",,0.32%
09/16/2004,1904.08,"1,898.83","1,914.38","1,898.36",,0.40%
09/15/2004,1896.52,"1,908.38","1,908.38","1,892.08",,-0.99%
09/14/2004,1915.40,"1,909.20","1,917.74","1,901.77",,0.26%
09/13/2004,1910.38,"1,900.17","1,919.21","1,897.73",,0.85%
09/10/2004,1894.31,"1,870.33","1,895.78","1,863.46",,1.32%
09/09/2004,1869.65,"1,858.51","1,875.39","1,849.37",,1.03%
09/08/2004,1850.64,"1,855.25","1,870.04","1,850.05",,-0.43%
09/07/2004,1858.56,"1,856.00","1,865.43","1,847.48",,0.76%
09/03/2004,1844.48,"1,857.61","1,867.46","1,840.94",,-1.55%
09/02/2004,1873.43,"1,848.03","1,876.24","1,846.95",,1.24%
09/01/2004,1850.41,"1,833.37","1,859.44","1,833.33",,0.67%
08/31/2004,1838.10,"1,837.54","1,842.15","1,819.62",,0.09%
08/30/2004,1836.49,"1,855.78","1,855.78","1,836.49",,-1.37%
08/27/2004,1862.09,"1,855.03","1,866.25","1,854.77",,0.49%
08/26/2004,1852.92,"1,855.77","1,860.39","1,848.88",,-0.42%
08/25/2004,1860.72,"1,836.72","1,861.79","1,830.30",,1.30%
08/24/2004,1836.89,"1,846.93","1,850.29","1,828.51",,-0.10%
08/23/2004,1838.70,"1,843.79","1,848.12","1,835.11",,0.04%
08/20/2004,1838.02,"1,819.54","1,843.12","1,815.92",,1.00%
08/19/2004,1819.89,"1,825.91","1,829.13","1,811.68",,-0.63%
08/18/2004,1831.37,"1,787.66","1,831.37","1,784.60",,2.01%
08/17/2004,1795.25,"1,792.26","1,804.59","1,791.95",,0.70%
08/16/2004,1782.84,"1,759.58","1,789.49","1,759.58",,1.46%
08/13/2004,1757.22,"1,762.46","1,768.63","1,750.82",,0.27%
08/12/2004,1752.49,"1,770.68","1,774.68","1,751.95",,-1.68%
08/11/2004,1782.42,"1,778.43","1,786.65","1,760.50",,-1.45%
08/10/2004,1808.70,"1,782.30","1,808.70","1,782.26",,1.92%
08/09/2004,1774.64,"1,782.35","1,787.44","1,774.48",,-0.13%
08/06/2004,1776.89,"1,805.95","1,806.28","1,775.57",,-2.46%
08/05/2004,1821.63,"1,856.99","1,859.77","1,820.21",,-1.80%
08/04/2004,1855.06,"1,850.78","1,864.80","1,842.20",,-0.23%
08/03/2004,1859.42,"1,887.14","1,887.57","1,859.17",,-1.73%
08/02/2004,1892.09,"1,874.93","1,893.13","1,869.66",,0.25%
07/30/2004,1887.36,"1,878.54","1,896.31","1,876.31",,0.33%
07/29/2004,1881.06,"1,871.54","1,885.01","1,867.62",,1.23%
07/28/2004,1858.26,"1,861.37","1,869.00","1,832.12",,-0.58%
07/27/2004,1869.10,"1,844.28","1,872.17","1,843.04",,1.64%
07/26/2004,1839.02,"1,852.42","1,860.12","1,829.06",,-0.54%
07/23/2004,1849.09,"1,874.46","1,874.46","1,846.55",,-2.12%
07/22/2004,1889.06,"1,872.43","1,892.98","1,853.58",,0.78%
07/21/2004,1874.37,"1,933.02","1,933.03","1,874.37",,-2.23%
07/20/2004,1917.07,"1,886.69","1,917.07","1,885.80",,1.76%
07/19/2004,1883.83,"1,889.06","1,893.80","1,870.14",,0.04%
07/16/2004,1883.15,"1,926.19","1,926.19","1,882.93",,-1.55%
07/15/2004,1912.71,"1,920.14","1,925.76","1,910.13",,-0.11%
07/14/2004,1914.88,"1,913.73","1,937.68","1,908.98",,-0.87%
07/13/2004,1931.66,"1,940.31","1,945.17","1,930.59",,-0.27%
07/12/2004,1936.92,"1,936.17","1,941.24","1,921.40",,-0.48%
07/09/2004,1946.33,"1,946.49","1,961.11","1,940.22",,0.57%
07/08/2004,1935.32,"1,951.79","1,964.48","1,934.57",,-1.56%
07/07/2004,1966.08,"1,961.22","1,976.92","1,960.78",,0.13%
07/06/2004,1963.43,"1,994.70","1,995.40","1,958.69",,-2.15%
07/02/2004,2006.66,"2,014.09","2,014.74","1,996.61",,-0.44%
07/01/2004,2015.55,"2,045.53","2,045.53","2,006.67",,-1.57%
06/30/2004,2047.79,"2,038.34","2,055.65","2,031.88",,0.63%
06/29/2004,2034.93,"2,017.35","2,037.60","2,017.35",,0.75%
06/28/2004,2019.82,"2,038.98","2,039.93","2,013.73",,-0.28%
06/25/2004,2025.47,"2,016.74","2,033.87","2,015.57",,0.49%
06/24/2004,2015.57,"2,020.11","2,032.21","2,013.78",,-0.27%
06/23/2004,2020.98,"1,992.05","2,023.23","1,990.78",,1.35%
06/22/2004,1994.15,"1,975.51","1,994.87","1,964.53",,1.00%
06/21/2004,1974.38,"1,990.82","1,995.06","1,972.43",,-0.62%
06/18/2004,1986.73,"1,977.77","2,000.41","1,973.91",,0.15%
06/17/2004,1983.67,"1,993.69","1,993.93","1,976.25",,-0.73%
06/16/2004,1998.23,"1,997.10","2,002.07","1,990.57",,0.13%
06/15/2004,1995.60,"1,982.41","2,006.58","1,982.41",,1.30%
06/14/2004,1969.99,"1,987.75","1,987.83","1,963.48",,-1.49%
06/10/2004,1999.87,"1,996.80","2,000.99","1,988.89",,0.47%
06/09/2004,1990.61,"2,015.04","2,019.22","1,989.99",,-1.63%
06/08/2004,2023.53,"2,010.72","2,023.54","2,008.30",,0.14%
06/07/2004,2020.62,"1,991.67","2,020.62","1,991.42",,2.12%
06/04/2004,1978.62,"1,982.65","1,995.50","1,978.04",,0.94%
06/03/2004,1960.26,"1,983.86","1,983.86","1,960.26",,-1.44%
06/02/2004,1988.98,"1,995.18","1,998.32","1,978.71",,-0.09%
06/01/2004,1990.77,"1,978.52","1,991.29","1,972.71",,0.20%
05/28/2004,1986.74,"1,985.54","1,990.81","1,976.70",,0.11%
05/27/2004,1984.50,"1,982.77","1,991.87","1,969.04",,0.42%
05/26/2004,1976.15,"1,961.16","1,976.16","1,957.58",,0.59%
05/25/2004,1964.65,"1,920.94","1,966.68","1,913.73",,2.17%
05/24/2004,1922.98,"1,924.87","1,934.41","1,915.56",,0.57%
05/21/2004,1912.09,"1,910.04","1,918.08","1,899.85",,0.82%
05/20/2004,1896.59,"1,902.78","1,912.02","1,890.18",,-0.08%
05/19/2004,1898.17,"1,917.58","1,936.04","1,898.16",,0.02%
05/18/2004,1897.82,"1,892.29","1,903.39","1,890.95",,1.13%
05/17/2004,1876.64,"1,881.06","1,887.74","1,865.40",,-1.45%
05/14/2004,1904.25,"1,922.47","1,927.25","1,897.57",,-1.13%
05/13/2004,1926.03,"1,918.63","1,937.87","1,914.10",,0.02%
05/12/2004,1925.59,"1,924.32","1,927.23","1,878.77",,-0.30%
05/11/2004,1931.35,"1,909.50","1,931.48","1,909.50",,1.86%
05/10/2004,1896.07,"1,904.73","1,907.98","1,880.32",,-1.14%
05/07/2004,1917.96,"1,931.86","1,957.24","1,917.96",,-1.02%
05/06/2004,1937.74,"1,945.87","1,949.55","1,923.30",,-1.00%
05/05/2004,1957.26,"1,954.99","1,967.33","1,948.51",,0.35%
05/04/2004,1950.48,"1,942.37","1,969.97","1,933.60",,0.61%
05/03/2004,1938.72,"1,928.72","1,954.62","1,926.09",,0.97%
04/30/2004,1920.15,"1,962.49","1,965.89","1,919.39",,-1.97%
04/29/2004,1958.78,"1,987.48","1,998.50","1,946.10",,-1.55%
04/28/2004,1989.54,"2,026.44","2,026.44","1,985.54",,-2.12%
04/27/2004,2032.53,"2,040.53","2,053.57","2,027.64",,-0.21%
04/26/2004,2036.77,"2,052.25","2,059.08","2,031.75",,-0.63%
04/23/2004,2049.77,"2,045.92","2,051.75","2,034.48",,0.83%
04/22/2004,2032.91,"1,992.65","2,035.39","1,991.47",,1.87%
04/21/2004,1995.63,"1,987.22","1,995.91","1,973.25",,0.86%
04/20/2004,1978.63,"2,022.62","2,032.41","1,978.63",,-2.07%
04/19/2004,2020.43,"1,995.37","2,020.45","1,991.14",,1.24%
04/16/2004,1995.74,"2,002.43","2,007.17","1,982.14",,-0.32%
04/15/2004,2002.17,"2,026.52","2,031.84","1,989.21",,-1.12%
04/14/2004,2024.85,"2,018.36","2,040.15","2,013.98",,-0.26%
04/13/2004,2030.08,"2,072.95","2,073.42","2,026.20",,-1.71%
04/12/2004,2065.48,"2,057.64","2,069.45","2,057.64",,0.61%
04/08/2004,2052.88,"2,074.58","2,075.33","2,046.10",,0.13%
04/07/2004,2050.24,"2,055.61","2,060.44","2,038.74",,-0.47%
04/06/2004,2059.90,"2,064.13","2,068.27","2,053.32",,-0.92%
04/05/2004,2079.12,"2,055.99","2,079.12","2,054.34",,1.07%
04/02/2004,2057.17,"2,046.05","2,057.17","2,037.19",,2.09%
04/01/2004,2015.01,"1,996.45","2,019.09","1,996.45",,1.04%
03/31/2004,1994.22,"2,001.09","2,004.00","1,985.04",,-0.32%
03/30/2004,2000.63,"1,985.67","2,000.68","1,981.44",,0.40%
03/29/2004,1992.57,"1,975.43","1,996.23","1,975.43",,1.66%
03/26/2004,1960.02,"1,963.52","1,976.76","1,960.02",,-0.36%
03/25/2004,1967.17,"1,923.22","1,967.17","1,923.22",,3.02%
03/24/2004,1909.48,"1,908.04","1,922.51","1,896.91",,0.40%
03/23/2004,1901.80,"1,923.23","1,928.61","1,898.94",,-0.42%
03/22/2004,1909.90,"1,929.02","1,929.28","1,897.63",,-1.58%
03/19/2004,1940.47,"1,964.97","1,970.15","1,940.47",,-1.12%
03/18/2004,1962.44,"1,971.26","1,972.31","1,947.56",,-0.72%
03/17/2004,1976.76,"1,956.52","1,980.31","1,956.52",,1.73%
03/16/2004,1943.09,"1,952.78","1,961.99","1,927.69",,0.20%
03/15/2004,1939.20,"1,977.78","1,977.78","1,939.20",,-2.29%
03/12/2004,1984.73,"1,961.00","1,984.73","1,959.49",,2.10%
03/11/2004,1943.89,"1,953.59","1,982.58","1,943.89",,-1.03%
03/10/2004,1964.15,"1,997.11","2,007.25","1,963.13",,-1.55%
03/09/2004,1995.16,"2,008.75","2,011.83","1,987.29",,-0.68%
03/08/2004,2008.78,"2,052.07","2,058.25","2,008.78",,-1.90%
03/05/2004,2047.63,"2,037.33","2,069.02","2,034.18",,-0.36%
03/04/2004,2055.11,"2,034.73","2,055.12","2,031.84",,1.07%
03/03/2004,2033.36,"2,037.11","2,039.31","2,020.29",,-0.31%
03/02/2004,2039.65,"2,056.38","2,064.40","2,039.65",,-0.88%
03/01/2004,2057.80,"2,036.92","2,057.80","2,032.64",,1.38%
02/27/2004,2029.82,"2,036.67","2,044.77","2,018.83",,-0.14%
02/26/2004,2032.57,"2,018.91","2,037.17","2,012.83",,0.47%
02/25/2004,2022.98,"2,010.59","2,024.20","2,007.73",,0.87%
02/24/2004,2005.44,"2,000.75","2,018.07","1,991.05",,-0.10%
02/23/2004,2007.52,"2,044.41","2,045.10","1,999.59",,-1.49%
02/20/2004,2037.93,"2,052.13","2,052.36","2,022.79",,-0.39%
02/19/2004,2045.96,"2,091.71","2,094.92","2,045.96",,-1.47%
02/18/2004,2076.47,"2,084.23","2,088.51","2,072.19",,-0.19%
02/17/2004,2080.35,"2,068.42","2,084.72","2,068.01",,1.30%
02/13/2004,2053.56,"2,080.17","2,085.71","2,049.76",,-0.97%
02/12/2004,2073.61,"2,084.02","2,091.22","2,072.06",,-0.77%
02/11/2004,2089.66,"2,072.90","2,089.66","2,064.77",,0.69%
02/10/2004,2075.33,"2,061.10","2,075.33","2,060.44",,0.72%
02/09/2004,2060.57,"2,069.29","2,074.27","2,060.44",,-0.17%
02/06/2004,2064.01,"2,025.96","2,064.01","2,025.91",,2.20%
02/05/2004,2019.56,"2,024.48","2,031.39","2,012.79",,0.27%
02/04/2004,2014.14,"2,042.83","2,044.68","2,013.92",,-2.52%
02/03/2004,2066.21,"2,061.28","2,071.44","2,057.33",,0.15%
02/02/2004,2063.15,"2,072.13","2,085.49","2,053.79",,-0.15%
01/30/2004,2066.15,"2,068.36","2,078.88","2,058.54",,-0.10%
01/29/2004,2068.23,"2,085.54","2,087.33","2,041.07",,-0.44%
01/28/2004,2077.37,"2,125.02","2,128.00","2,073.15",,-1.83%
01/27/2004,2116.04,"2,148.05","2,152.75","2,116.04",,-1.75%
01/26/2004,2153.83,"2,120.56","2,153.83","2,115.34",,1.41%
01/23/2004,2123.87,"2,124.76","2,138.41","2,108.45",,0.23%
01/22/2004,2119.01,"2,146.32","2,152.12","2,119.01",,-1.09%
01/21/2004,2142.45,"2,139.33","2,150.11","2,120.20",,-0.26%
01/20/2004,2147.98,"2,149.03","2,149.85","2,130.20",,0.35%
01/16/2004,2140.46,"2,126.12","2,140.47","2,119.35",,1.49%
01/15/2004,2109.08,"2,101.86","2,121.61","2,088.10",,-0.10%
01/14/2004,2111.13,"2,104.29","2,111.73","2,094.32",,0.70%
01/13/2004,2096.44,"2,113.11","2,114.91","2,080.29",,-0.73%
01/12/2004,2111.78,"2,093.54","2,112.52","2,085.15",,1.19%
01/09/2004,2086.92,"2,083.64","2,113.33","2,077.09",,-0.63%
01/08/2004,2100.25,"2,089.60","2,100.25","2,078.05",,1.09%
01/07/2004,2077.68,"2,056.75","2,078.09","2,047.02",,0.99%
01/06/2004,2057.37,"2,044.55","2,061.54","2,039.63",,0.49%
01/05/2004,2047.36,"2,020.78","2,047.36","2,020.78",,2.03%
01/02/2004,2006.68,"2,011.08","2,022.37","1,999.77",,0.17%
12/31/2003,2003.37,"2,010.64","2,015.23","1,996.62",,-0.32%
12/30/2003,2009.88,"2,003.98","2,010.13","1,997.82",,0.17%
12/29/2003,2006.48,"1,976.93","2,006.48","1,976.93",,1.69%
12/26/2003,1973.14,"1,970.37","1,979.74","1,970.37",,0.20%
12/24/2003,1969.23,"1,969.71","1,974.31","1,964.88",,-0.28%
12/23/2003,1974.78,"1,954.03","1,974.78","1,952.44",,0.97%
12/22/2003,1955.80,"1,946.19","1,958.74","1,941.62",,0.25%
12/19/2003,1951.02,"1,963.28","1,963.28","1,939.56",,-0.26%
12/18/2003,1956.18,"1,924.62","1,957.68","1,924.62",,1.81%
12/17/2003,1921.33,"1,922.21","1,926.00","1,910.24",,-0.15%
12/16/2003,1924.29,"1,918.06","1,927.09","1,901.66",,0.31%
12/15/2003,1918.26,"1,978.77","1,979.78","1,918.26",,-1.58%
12/12/2003,1949.00,"1,947.26","1,949.02","1,931.10",,0.34%
12/11/2003,1942.32,"1,904.48","1,945.92","1,903.93",,1.98%
12/10/2003,1904.65,"1,912.24","1,916.00","1,887.46",,-0.19%
12/09/2003,1908.32,"1,955.50","1,956.97","1,906.84",,-2.08%
12/08/2003,1948.85,"1,937.48","1,948.94","1,926.94",,0.57%
12/05/2003,1937.82,"1,949.26","1,960.39","1,935.58",,-1.57%
12/04/2003,1968.80,"1,966.92","1,971.25","1,942.67",,0.44%
12/03/2003,1960.25,"1,989.14","2,000.92","1,960.13",,-1.00%
12/02/2003,1980.07,"1,986.80","1,996.08","1,978.23",,-0.49%
12/01/2003,1989.82,"1,972.97","1,989.82","1,968.54",,1.51%
11/28/2003,1960.26,"1,950.21","1,963.06","1,950.21",,0.36%
11/26/2003,1953.31,"1,954.28","1,960.31","1,930.63",,0.53%
11/25/2003,1943.04,"1,948.36","1,956.20","1,942.02",,-0.21%
11/24/2003,1947.14,"1,907.29","1,947.14","1,907.29",,2.81%
11/21/2003,1893.88,"1,891.84","1,896.41","1,878.07",,0.64%
11/20/2003,1881.92,"1,886.63","1,916.55","1,880.91",,-0.93%
11/19/2003,1899.65,"1,886.18","1,903.43","1,880.31",,0.95%
11/18/2003,1881.75,"1,919.45","1,926.00","1,881.75",,-1.46%
11/17/2003,1909.61,"1,919.01","1,919.23","1,890.72",,-1.07%
11/14/2003,1930.26,"1,966.87","1,977.79","1,930.26",,-1.89%
11/13/2003,1967.35,"1,964.43","1,970.40","1,956.41",,-0.29%
11/12/2003,1973.11,"1,935.97","1,973.11","1,935.86",,2.19%
11/11/2003,1930.75,"1,938.85","1,944.01","1,923.50",,-0.56%
11/10/2003,1941.64,"1,972.10","1,973.08","1,939.73",,-1.48%
11/07/2003,1970.74,"1,986.56","1,992.27","1,968.81",,-0.28%
11/06/2003,1976.37,"1,971.27","1,977.91","1,953.34",,0.87%
11/05/2003,1959.37,"1,957.00","1,966.15","1,938.22",,0.07%
11/04/2003,1957.96,"1,961.45","1,971.38","1,953.64",,-0.49%
11/03/2003,1967.70,"1,941.31","1,969.26","1,941.31",,1.84%
10/31/2003,1932.21,"1,938.22","1,942.68","1,928.67",,-0.02%
10/30/2003,1932.69,"1,955.59","1,957.53","1,929.77",,-0.20%
10/29/2003,1936.56,"1,925.61","1,937.37","1,923.56",,0.22%
10/28/2003,1932.26,"1,893.28","1,932.26","1,892.43",,2.62%
10/27/2003,1882.91,"1,876.03","1,890.66","1,873.62",,0.93%
10/24/2003,1865.59,"1,863.32","1,866.43","1,841.62",,-1.06%
10/23/2003,1885.51,"1,879.12","1,893.20","1,874.11",,-0.66%
10/22/2003,1898.07,"1,923.33","1,923.33","1,897.36",,-2.21%
10/21/2003,1940.90,"1,929.31","1,944.34","1,922.78",,0.82%
10/20/2003,1925.14,"1,913.79","1,925.16","1,905.39",,0.67%
10/17/2003,1912.36,"1,947.20","1,949.69","1,910.24",,-1.94%
10/16/2003,1950.14,"1,931.99","1,951.76","1,930.28",,0.57%
10/15/2003,1939.10,"1,966.38","1,966.87","1,933.03",,-0.21%
10/14/2003,1943.19,"1,929.52","1,943.33","1,922.82",,0.50%
10/13/2003,1933.53,"1,924.06","1,940.97","1,921.96",,0.95%
10/10/2003,1915.31,"1,915.52","1,921.14","1,905.49",,0.18%
10/09/2003,1911.90,"1,916.95","1,936.93","1,899.21",,0.96%
10/08/2003,1893.78,"1,913.64","1,914.33","1,888.53",,-0.74%
10/07/2003,1907.85,"1,882.92","1,907.88","1,878.59",,0.76%
10/06/2003,1893.46,"1,884.64","1,894.22","1,876.00",,0.69%
10/03/2003,1880.57,"1,864.54","1,891.62","1,864.54",,2.42%
10/02/2003,1836.22,"1,828.94","1,842.55","1,823.64",,0.22%
10/01/2003,1832.25,"1,797.07","1,832.25","1,796.09",,2.54%
09/30/2003,1786.94,"1,812.81","1,812.81","1,783.46",,-2.06%
09/29/2003,1824.56,"1,801.55","1,824.59","1,786.57",,1.81%
09/26/2003,1792.07,"1,816.75","1,821.57","1,792.06",,-1.39%
09/25/2003,1817.24,"1,849.39","1,856.22","1,817.20",,-1.44%
09/24/2003,1843.70,"1,903.81","1,904.13","1,843.43",,-3.05%
09/23/2003,1901.72,"1,877.44","1,901.73","1,875.15",,1.45%
09/22/2003,1874.62,"1,881.42","1,881.42","1,866.88",,-1.63%
09/19/2003,1905.70,"1,913.74","1,913.74","1,895.93",,-0.20%
09/18/2003,1909.55,"1,880.91","1,910.51","1,874.30",,1.40%
09/17/2003,1883.10,"1,884.18","1,894.74","1,876.24",,-0.22%
09/16/2003,1887.25,"1,848.41","1,887.87","1,848.41",,2.25%
09/15/2003,1845.70,"1,857.12","1,861.81","1,843.79",,-0.50%
09/12/2003,1855.03,"1,833.97","1,855.04","1,821.98",,0.48%
09/11/2003,1846.09,"1,830.44","1,852.60","1,819.42",,1.22%
09/10/2003,1823.81,"1,859.21","1,859.21","1,823.81",,-2.65%
09/09/2003,1873.43,"1,883.00","1,886.27","1,867.81",,-0.80%
09/08/2003,1888.62,"1,863.88","1,888.65","1,863.88",,1.63%
09/05/2003,1858.24,"1,861.29","1,879.70","1,850.69",,-0.57%
09/04/2003,1868.97,"1,853.12","1,870.00","1,848.95",,0.87%
09/03/2003,1852.90,"1,852.47","1,863.55","1,846.51",,0.62%
09/02/2003,1841.48,"1,817.92","1,841.48","1,804.30",,1.71%
08/29/2003,1810.45,"1,796.10","1,813.82","1,794.83",,0.57%
08/28/2003,1800.18,"1,787.77","1,800.65","1,772.98",,1.01%
08/27/2003,1782.13,"1,767.78","1,783.12","1,764.63",,0.65%
08/26/2003,1770.65,"1,756.08","1,771.22","1,737.15",,0.36%
08/25/2003,1764.31,"1,763.78","1,768.12","1,752.12",,-0.06%
08/22/2003,1765.32,"1,804.81","1,812.49","1,765.30",,-0.69%
08/21/2003,1777.55,"1,771.39","1,783.64","1,762.97",,0.97%
08/20/2003,1760.54,"1,749.08","1,768.52","1,747.01",,-0.03%
08/19/2003,1761.11,"1,747.00","1,761.63","1,737.37",,1.24%
08/18/2003,1739.49,"1,707.17","1,739.59","1,706.93",,2.20%
08/15/2003,1702.01,"1,697.75","1,705.33","1,693.88",,0.10%
08/14/2003,1700.34,"1,688.13","1,700.34","1,681.52",,0.81%
08/13/2003,1686.61,"1,693.36","1,695.83","1,681.31",,-0.02%
08/12/2003,1687.01,"1,666.61","1,687.48","1,660.66",,1.53%
08/11/2003,1661.51,"1,646.95","1,668.06","1,646.59",,1.06%
08/08/2003,1644.03,"1,659.06","1,662.78","1,640.88",,-0.49%
08/07/2003,1652.18,"1,651.46","1,658.43","1,641.74",,-0.03%
